      spec     ebeam        ep    thetac        xb        q2        w2      xsec      perr      stat      gerr   density       cer     model       kin       csb       acc       rad      live      pion
   1.00000  10.60200   2.75914  24.98000   0.37186   5.47282  10.12500   0.81354   0.00737   0.00605   0.01246   0.01060   0.00100   0.00091   0.00085   0.00015   0.00015   0.00502   0.00362   0.00140
   1.00000  10.60200   4.16456  24.98000   0.68381   8.26050   4.70000   0.73683   0.01513   0.01471   0.01253   0.01060   0.00100   0.00067   0.00224   0.00000   0.00042   0.00500   0.00332   0.00140
   1.00000  10.60200   4.11275  24.98000   0.66991   8.15773   4.90000   0.72065   0.01317   0.01269   0.01242   0.01060   0.00100   0.00055   0.00154   0.00000   0.00040   0.00500   0.00332   0.00140
   1.00000  10.60200   4.06093  24.98000   0.65623   8.05496   5.10000   0.73928   0.01168   0.01114   0.01233   0.01060   0.00100   0.00033   0.00054   0.00000   0.00038   0.00500   0.00332   0.00140
   1.00000  10.60200   4.00912  24.98000   0.64277   7.95218   5.30000   0.74041   0.01058   0.01000   0.01244   0.01060   0.00100   0.00036   0.00175   0.00000   0.00036   0.00500   0.00332   0.00140
   1.00000  10.60200   3.95731  24.98000   0.62951   7.84941   5.50000   0.73777   0.00984   0.00922   0.01237   0.01060   0.00100   0.00062   0.00106   0.00000   0.00034   0.00500   0.00332   0.00140
   1.00000  10.60200   3.90550  24.98000   0.61646   7.74664   5.70000   0.73408   0.00935   0.00870   0.01236   0.01060   0.00100   0.00037   0.00104   0.00000   0.00032   0.00500   0.00332   0.00140
   1.00000  10.60200   3.85368  24.98000   0.60361   7.64387   5.90000   0.73333   0.00894   0.00826   0.01232   0.01060   0.00100   0.00008   0.00046   0.00000   0.00031   0.00500   0.00332   0.00140
   1.00000  10.60200   3.80187  24.98000   0.59096   7.54110   6.10000   0.75152   0.00855   0.00785   0.01231   0.01060   0.00100   0.00006   0.00037   0.00000   0.00029   0.00500   0.00332   0.00140
   1.00000  10.60200   3.75006  24.98000   0.57850   7.43833   6.30000   0.75524   0.00820   0.00746   0.01235   0.01060   0.00100   0.00032   0.00096   0.00001   0.00028   0.00500   0.00332   0.00140
   1.00000  10.60200   3.69825  24.98000   0.56622   7.33556   6.50000   0.75026   0.00792   0.00714   0.01236   0.01060   0.00100   0.00052   0.00104   0.00001   0.00027   0.00500   0.00332   0.00140
   1.00000  10.60200   3.64643  24.98000   0.55413   7.23279   6.70000   0.75780   0.00763   0.00683   0.01233   0.01060   0.00100   0.00038   0.00072   0.00001   0.00026   0.00500   0.00332   0.00140
   1.00000  10.60200   3.59462  24.98000   0.54222   7.13001   6.90000   0.75819   0.00739   0.00656   0.01251   0.01060   0.00100   0.00121   0.00188   0.00001   0.00025   0.00500   0.00332   0.00140
   1.00000  10.60200   3.54281  24.98000   0.53048   7.02724   7.10000   0.76482   0.00715   0.00627   0.01238   0.01060   0.00100   0.00112   0.00075   0.00001   0.00024   0.00500   0.00332   0.00140
   1.00000  10.60200   3.49100  24.98000   0.51892   6.92447   7.30000   0.76882   0.00691   0.00602   0.01237   0.01060   0.00100   0.00115   0.00037   0.00001   0.00023   0.00500   0.00332   0.00140
   1.00000  10.60200   3.43918  24.98000   0.50752   6.82170   7.50000   0.77190   0.00673   0.00581   0.01244   0.01060   0.00100   0.00132   0.00121   0.00001   0.00022   0.00500   0.00332   0.00140
   1.00000  10.60200   3.38737  24.98000   0.49628   6.71893   7.70000   0.77550   0.00656   0.00562   0.01247   0.01060   0.00100   0.00153   0.00130   0.00002   0.00021   0.00500   0.00332   0.00140
   1.00000  10.60200   3.33556  24.98000   0.48520   6.61616   7.90000   0.77988   0.00641   0.00544   0.01240   0.01060   0.00100   0.00142   0.00057   0.00002   0.00021   0.00501   0.00332   0.00140
   1.00000  10.60200   3.28375  24.98000   0.47429   6.51338   8.10000   0.78094   0.00625   0.00528   0.01267   0.01060   0.00100   0.00124   0.00276   0.00002   0.00020   0.00501   0.00332   0.00140
   1.00000  10.60200   3.23193  24.98000   0.46352   6.41061   8.30000   0.78686   0.00617   0.00522   0.01236   0.01060   0.00100   0.00059   0.00102   0.00003   0.00019   0.00501   0.00332   0.00140
   1.00000  10.60200   3.18012  24.98000   0.45291   6.30784   8.50000   0.79021   0.00627   0.00536   0.01237   0.01060   0.00100   0.00040   0.00119   0.00003   0.00019   0.00501   0.00332   0.00140
   1.00000  10.60200   5.03890  24.98000   0.91606   9.99477   1.32500   2.98284   0.06105   0.06098   0.00445   0.01060   0.00100   0.00430   0.00144   0.00000   0.00281   0.00537   0.00308   0.00140
   1.00000  10.60200   5.00004  24.98000   0.90265   9.91769   1.47500   1.17202   0.04263   0.04251   0.01043   0.01060   0.00100   0.00408   0.00138   0.00000   0.00224   0.00519   0.00308   0.00140
   1.00000  10.60200   4.96118  24.98000   0.88943   9.84061   1.62500   1.15536   0.03445   0.03433   0.00924   0.01060   0.00100   0.00187   0.00130   0.00000   0.00185   0.00510   0.00308   0.00140
   1.00000  10.60200   4.92232  24.98000   0.87638   9.76353   1.77500   0.98255   0.02953   0.02938   0.00869   0.01060   0.00100   0.00604   0.00169   0.00000   0.00158   0.00505   0.00308   0.00140
   1.00000  10.60200   4.88346  24.98000   0.86350   9.68645   1.92500   0.92325   0.02559   0.02543   0.01109   0.01060   0.00100   0.00653   0.00169   0.00000   0.00137   0.00503   0.00308   0.00140
   1.00000  10.60200   4.84460  24.98000   0.85080   9.60937   2.07500   0.84573   0.02251   0.02232   0.01415   0.01060   0.00100   0.00522   0.00177   0.00000   0.00121   0.00502   0.00308   0.00140
   1.00000  10.60200   4.80574  24.98000   0.83826   9.53230   2.22500   0.61597   0.01928   0.01904   0.01959   0.01060   0.00100   0.00747   0.00125   0.00000   0.00108   0.00502   0.00308   0.00140
   1.00000  10.60200   4.76688  24.98000   0.82588   9.45522   2.37500   0.72871   0.01761   0.01737   0.01673   0.01060   0.00100   0.01349   0.00158   0.00000   0.00097   0.00501   0.00308   0.00140
   1.00000  10.60200   4.72802  24.98000   0.81367   9.37814   2.52500   0.88750   0.01709   0.01682   0.01151   0.01060   0.00100   0.00896   0.00177   0.00000   0.00088   0.00501   0.00308   0.00140
   1.00000  10.60200   4.68916  24.98000   0.80161   9.30106   2.67500   0.83561   0.01551   0.01523   0.01179   0.01060   0.00100   0.00456   0.00128   0.00000   0.00081   0.00501   0.00308   0.00140
   1.00000  10.60200   4.65030  24.98000   0.78971   9.22398   2.82500   0.66589   0.01387   0.01355   0.01506   0.01060   0.00100   0.00410   0.00061   0.00000   0.00075   0.00501   0.00308   0.00140
   1.00000  10.60200   4.61144  24.98000   0.77796   9.14690   2.97500   0.66750   0.01279   0.01244   0.01484   0.01060   0.00100   0.00397   0.00085   0.00000   0.00069   0.00500   0.00308   0.00140
   1.00000  10.60200   4.57258  24.98000   0.76636   9.06982   3.12500   0.74889   0.01219   0.01183   0.01271   0.01060   0.00100   0.00335   0.00128   0.00000   0.00065   0.00500   0.00308   0.00140
   1.00000  10.60200   4.53372  24.98000   0.75490   8.99275   3.27500   0.77446   0.01164   0.01125   0.01204   0.01060   0.00100   0.00272   0.00084   0.00000   0.00060   0.00500   0.00308   0.00140
   1.00000  10.60200   4.49486  24.98000   0.74359   8.91567   3.42500   0.76691   0.01105   0.01063   0.01207   0.01060   0.00100   0.00229   0.00136   0.00000   0.00057   0.00500   0.00308   0.00140
   1.00000  10.60200   4.45601  24.98000   0.73242   8.83859   3.57500   0.74548   0.01038   0.00993   0.01219   0.01060   0.00100   0.00204   0.00087   0.00000   0.00054   0.00500   0.00308   0.00140
   1.00000  10.60200   4.41715  24.98000   0.72138   8.76151   3.72500   0.74092   0.00987   0.00939   0.01231   0.01060   0.00100   0.00168   0.00122   0.00000   0.00051   0.00500   0.00308   0.00140
   1.00000  10.60200   4.37829  24.98000   0.71048   8.68443   3.87500   0.73787   0.00943   0.00892   0.01222   0.01060   0.00100   0.00117   0.00115   0.00000   0.00048   0.00500   0.00308   0.00140
   1.00000  10.60200   4.33943  24.98000   0.69971   8.60735   4.02500   0.72991   0.00898   0.00844   0.01219   0.01060   0.00100   0.00100   0.00039   0.00000   0.00046   0.00500   0.00308   0.00140
   1.00000  10.60200   4.30057  24.98000   0.68908   8.53027   4.17500   0.73375   0.00856   0.00800   0.01208   0.01060   0.00100   0.00073   0.00083   0.00000   0.00043   0.00500   0.00308   0.00140
   1.00000  10.60200   4.26171  24.98000   0.67857   8.45320   4.32500   0.72940   0.00820   0.00762   0.01217   0.01060   0.00100   0.00070   0.00100   0.00000   0.00041   0.00500   0.00308   0.00140
   1.00000  10.60200   4.22285  24.98000   0.66819   8.37612   4.47500   0.72369   0.00790   0.00730   0.01243   0.01060   0.00100   0.00055   0.00071   0.00000   0.00040   0.00500   0.00308   0.00140
   1.00000  10.60200   4.18399  24.98000   0.65793   8.29904   4.62500   0.72080   0.00760   0.00699   0.01250   0.01060   0.00100   0.00032   0.00156   0.00000   0.00038   0.00500   0.00308   0.00140
   1.00000  10.60200   4.14513  24.98000   0.64779   8.22196   4.77500   0.72148   0.00736   0.00673   0.01253   0.01060   0.00100   0.00026   0.00125   0.00000   0.00036   0.00500   0.00308   0.00140
   1.00000  10.60200   4.10627  24.98000   0.63777   8.14488   4.92500   0.73262   0.00716   0.00652   0.01230   0.01060   0.00100   0.00049   0.00120   0.00000   0.00035   0.00500   0.00308   0.00140
   1.00000  10.60200   2.38798  28.99000   0.41160   6.34432   9.95000   0.80261   0.01504   0.01456   0.01356   0.01060   0.00100   0.00239   0.00151   0.00023   0.00015   0.00503   0.00593   0.00140
   1.00000  10.60200   2.32181  28.99000   0.39699   6.16851  10.25000   0.81230   0.01219   0.01162   0.01336   0.01060   0.00100   0.00127   0.00102   0.00031   0.00015   0.00504   0.00593   0.00140
   1.00000  10.60200   2.25563  28.99000   0.38262   5.99269  10.55000   0.80297   0.01083   0.01021   0.01328   0.01060   0.00100   0.00017   0.00056   0.00040   0.00014   0.00505   0.00593   0.00140
   1.00000  10.60200   2.18945  28.99000   0.36847   5.81687  10.85000   0.80288   0.01013   0.00948   0.01332   0.01060   0.00100   0.00035   0.00104   0.00053   0.00014   0.00506   0.00593   0.00140
   1.00000  10.60200   2.12328  28.99000   0.35454   5.64106  11.15000   0.82431   0.00962   0.00892   0.01332   0.01060   0.00100   0.00041   0.00067   0.00070   0.00013   0.00507   0.00593   0.00140
   1.00000  10.60200   2.05710  28.99000   0.34083   5.46524  11.45000   0.83747   0.00909   0.00835   0.01336   0.01060   0.00100   0.00014   0.00104   0.00093   0.00013   0.00510   0.00593   0.00140
   1.00000  10.60200   1.99092  28.99000   0.32733   5.28942  11.75000   0.82312   0.00861   0.00783   0.01338   0.01060   0.00100   0.00051   0.00067   0.00122   0.00012   0.00512   0.00593   0.00140
   1.00000  10.60200   1.92475  28.99000   0.31404   5.11361  12.05000   0.83481   0.00820   0.00737   0.01350   0.01060   0.00100   0.00136   0.00094   0.00161   0.00012   0.00516   0.00593   0.00140
   1.00000  10.60200   1.85857  28.99000   0.30095   4.93779  12.35000   0.85701   0.00788   0.00706   0.01359   0.01060   0.00100   0.00114   0.00113   0.00211   0.00012   0.00520   0.00593   0.00140
   1.00000  10.60200   2.84571  28.99000   0.51943   7.56039   7.87500   0.77153   0.01415   0.01371   0.01244   0.01060   0.00100   0.00085   0.00153   0.00004   0.00021   0.00501   0.00335   0.00140
   1.00000  10.60200   2.79056  28.99000   0.50577   7.41387   8.12500   0.78107   0.01190   0.01142   0.01238   0.01060   0.00100   0.00083   0.00095   0.00005   0.00020   0.00501   0.00335   0.00140
   1.00000  10.60200   2.73541  28.99000   0.49230   7.26736   8.37500   0.77323   0.01067   0.01013   0.01251   0.01060   0.00100   0.00083   0.00200   0.00006   0.00019   0.00501   0.00335   0.00140
   1.00000  10.60200   2.68026  28.99000   0.47902   7.12085   8.62500   0.78110   0.01000   0.00944   0.01235   0.01060   0.00100   0.00060   0.00067   0.00007   0.00018   0.00501   0.00335   0.00140
   1.00000  10.60200   2.62512  28.99000   0.46592   6.97433   8.87500   0.78209   0.00960   0.00900   0.01245   0.01060   0.00100   0.00018   0.00181   0.00009   0.00018   0.00501   0.00335   0.00140
   1.00000  10.60200   2.56997  28.99000   0.45300   6.82782   9.12500   0.79197   0.00909   0.00847   0.01251   0.01060   0.00100   0.00038   0.00213   0.00011   0.00017   0.00502   0.00335   0.00140
   1.00000  10.60200   2.51482  28.99000   0.44026   6.68130   9.37500   0.79417   0.00873   0.00807   0.01238   0.01060   0.00100   0.00021   0.00121   0.00014   0.00017   0.00502   0.00335   0.00140
   1.00000  10.60200   2.45968  28.99000   0.42769   6.53479   9.62500   0.79258   0.00833   0.00764   0.01235   0.01060   0.00100   0.00018   0.00078   0.00018   0.00016   0.00502   0.00335   0.00140
   1.00000  10.60200   2.40453  28.99000   0.41528   6.38828   9.87500   0.80335   0.00801   0.00729   0.01242   0.01060   0.00100   0.00040   0.00150   0.00022   0.00015   0.00503   0.00335   0.00140
   1.00000  10.60200   2.34938  28.99000   0.40305   6.24176  10.12500   0.80277   0.00772   0.00696   0.01245   0.01060   0.00100   0.00166   0.00053   0.00027   0.00015   0.00503   0.00335   0.00140
   1.00000  10.60200   2.29423  28.99000   0.39097   6.09525  10.37500   0.81520   0.00743   0.00665   0.01240   0.01060   0.00100   0.00070   0.00110   0.00034   0.00015   0.00504   0.00335   0.00140
   1.00000  10.60200   2.23909  28.99000   0.37906   5.94874  10.62500   0.82155   0.00724   0.00645   0.01240   0.01060   0.00100   0.00009   0.00121   0.00043   0.00014   0.00505   0.00335   0.00140
   1.00000  10.60200   2.18394  28.99000   0.36730   5.80222  10.87500   0.81884   0.00730   0.00656   0.01246   0.01060   0.00100   0.00038   0.00160   0.00055   0.00014   0.00506   0.00335   0.00140
   1.00000  10.60200   3.54608  28.99000   0.71152   9.42111   4.70000   0.72009   0.01419   0.01389   0.01266   0.01060   0.00100   0.00082   0.00247   0.00000   0.00042   0.00500   0.00359   0.00140
   1.00000  10.60200   3.50196  28.99000   0.69831   9.30390   4.90000   0.72376   0.01230   0.01196   0.01243   0.01060   0.00100   0.00060   0.00081   0.00000   0.00040   0.00500   0.00359   0.00140
   1.00000  10.60200   3.45784  28.99000   0.68525   9.18669   5.10000   0.73103   0.01093   0.01055   0.01245   0.01060   0.00100   0.00023   0.00126   0.00001   0.00038   0.00500   0.00359   0.00140
   1.00000  10.60200   3.41372  28.99000   0.67235   9.06948   5.30000   0.73552   0.00999   0.00959   0.01246   0.01060   0.00100   0.00015   0.00136   0.00001   0.00036   0.00500   0.00359   0.00140
   1.00000  10.60200   3.36961  28.99000   0.65962   8.95227   5.50000   0.73286   0.00943   0.00900   0.01280   0.01060   0.00100   0.00024   0.00322   0.00001   0.00034   0.00500   0.00359   0.00140
   1.00000  10.60200   3.32549  28.99000   0.64703   8.83506   5.70000   0.72710   0.00894   0.00848   0.01247   0.01060   0.00100   0.00027   0.00145   0.00001   0.00032   0.00500   0.00359   0.00140
   1.00000  10.60200   3.28137  28.99000   0.63460   8.71784   5.90000   0.73392   0.00849   0.00801   0.01241   0.01060   0.00100   0.00022   0.00077   0.00001   0.00031   0.00500   0.00359   0.00140
   1.00000  10.60200   3.23725  28.99000   0.62232   8.60063   6.10000   0.74260   0.00805   0.00756   0.01242   0.01060   0.00100   0.00037   0.00090   0.00001   0.00029   0.00500   0.00359   0.00140
   1.00000  10.60200   3.19313  28.99000   0.61018   8.48342   6.30000   0.74653   0.00773   0.00720   0.01254   0.01060   0.00100   0.00049   0.00189   0.00001   0.00028   0.00500   0.00359   0.00140
   1.00000  10.60200   3.14902  28.99000   0.59819   8.36621   6.50000   0.75206   0.00740   0.00685   0.01275   0.01060   0.00100   0.00047   0.00301   0.00001   0.00027   0.00500   0.00359   0.00140
   1.00000  10.60200   3.10490  28.99000   0.58634   8.24900   6.70000   0.75720   0.00713   0.00655   0.01250   0.01060   0.00100   0.00079   0.00153   0.00002   0.00026   0.00500   0.00359   0.00140
   1.00000  10.60200   3.06078  28.99000   0.57463   8.13179   6.90000   0.74889   0.00687   0.00626   0.01245   0.01060   0.00100   0.00015   0.00133   0.00002   0.00025   0.00500   0.00359   0.00140
   1.00000  10.60200   3.01666  28.99000   0.56305   8.01458   7.10000   0.75040   0.00662   0.00600   0.01259   0.01060   0.00100   0.00045   0.00222   0.00002   0.00024   0.00500   0.00359   0.00140
   1.00000  10.60200   2.97254  28.99000   0.55161   7.89737   7.30000   0.76046   0.00639   0.00574   0.01242   0.01060   0.00100   0.00051   0.00077   0.00002   0.00023   0.00501   0.00359   0.00140
   1.00000  10.60200   2.92843  28.99000   0.54030   7.78016   7.50000   0.75847   0.00618   0.00552   0.01246   0.01060   0.00100   0.00082   0.00107   0.00003   0.00022   0.00501   0.00359   0.00140
   1.00000  10.60200   2.88431  28.99000   0.52911   7.66295   7.70000   0.76859   0.00601   0.00533   0.01263   0.01060   0.00100   0.00073   0.00237   0.00003   0.00021   0.00501   0.00359   0.00140
   1.00000  10.60200   2.84019  28.99000   0.51806   7.54573   7.90000   0.76689   0.00586   0.00516   0.01251   0.01060   0.00100   0.00086   0.00153   0.00004   0.00021   0.00501   0.00359   0.00140
   1.00000  10.60200   2.79607  28.99000   0.50713   7.42852   8.10000   0.77109   0.00573   0.00503   0.01246   0.01060   0.00100   0.00086   0.00112   0.00005   0.00020   0.00501   0.00359   0.00140
   1.00000  10.60200   2.75196  28.99000   0.49632   7.31131   8.30000   0.77674   0.00570   0.00502   0.01246   0.01060   0.00100   0.00085   0.00105   0.00006   0.00019   0.00501   0.00359   0.00140
   1.00000  10.60200   4.29057  28.99000   0.92563  11.39904   1.32500   3.94350   0.11501   0.11497   0.00364   0.01060   0.00100   0.00316   0.00088   0.00000   0.00281   0.00537   0.00325   0.00140
   1.00000  10.60200   4.25748  28.99000   0.91361  11.31114   1.47500   1.57404   0.07605   0.07599   0.00915   0.01060   0.00100   0.00617   0.00174   0.00000   0.00224   0.00519   0.00325   0.00140
   1.00000  10.60200   4.22439  28.99000   0.90171  11.22323   1.62500   1.38016   0.05968   0.05960   0.00982   0.01060   0.00100   0.00745   0.00289   0.00000   0.00185   0.00510   0.00325   0.00140
   1.00000  10.60200   4.19130  28.99000   0.88993  11.13532   1.77500   1.09140   0.04898   0.04889   0.00773   0.01060   0.00100   0.00088   0.00098   0.00000   0.00158   0.00505   0.00325   0.00140
   1.00000  10.60200   4.15821  28.99000   0.87827  11.04741   1.92500   1.02099   0.04099   0.04088   0.00965   0.01060   0.00100   0.00239   0.00177   0.00000   0.00137   0.00503   0.00325   0.00140
   1.00000  10.60200   4.12512  28.99000   0.86673  10.95950   2.07500   0.91535   0.03600   0.03588   0.01219   0.01060   0.00100   0.00322   0.00095   0.00000   0.00121   0.00503   0.00325   0.00140
